Date,WindSpeed,Sunshine,AirPressure,Radiation,RelativeAirHumidity,hour,dayofweek,dayofyear
2017-08-31T08:00:00.000000,0.7,0.0,1007.7,88.4,77,8,4,243
2017-08-31T09:00:00.000000,0.9,0.0,1008.0,162.0,66,9,4,243
2017-08-31T10:00:00.000000,0.9,0.0,1007.7,167.5,69,10,4,243
2017-08-31T11:00:00.000000,1.7,0.0,1008.0,219.8,62,11,4,243
2017-08-31T12:00:00.000000,0.6,0.0,1008.2,148.6,65,12,4,243
2017-08-31T13:00:00.000000,1.1,0.0,1008.3,172.7,70,13,4,243
2017-08-31T14:00:00.000000,0.6,0.0,1008.4,179.4,78,14,4,243
2017-08-31T15:00:00.000000,0.5,0.0,1008.5,187.2,78,15,4,243
2017-08-31T16:00:00.000000,1.5,0.0,1008.7,69.6,91,16,4,243
2017-08-31T17:00:00.000000,1.3,0.0,1008.6,79.0,92,17,4,243
2017-08-31T18:00:00.000000,1.4,0.0,1008.8,55.5,94,18,4,243
2017-08-31T19:00:00.000000,1.4,18.0,1009.3,26.1,97,19,4,243
2017-08-31T20:00:00.000000,0.6,0.0,1009.6,-2.6,99,20,4,243
2017-08-31T21:00:00.000000,0.8,0.0,1010.2,-7.6,100,21,4,243
2017-08-31T22:00:00.000000,1.6,0.0,1010.3,-8.0,100,22,4,243
2017-08-31T23:00:00.000000,2.2,0.0,1010.6,-7.5,100,23,4,243
2017-09-01T00:00:00.000000,2.3,0.0,1010.9,-7.0,100,0,5,244
2017-09-01T01:00:00.000000,1.4,0.0,1011.4,-7.6,99,1,5,244
2017-09-01T02:00:00.000000,2.6,0.0,1011.8,-7.3,100,2,5,244
2017-09-01T03:00:00.000000,2.5,0.0,1011.8,-5.6,100,3,5,244
2017-09-01T04:00:00.000000,2.3,0.0,1012.1,-6.3,100,4,5,244
2017-09-01T05:00:00.000000,3.0,0.0,1012.6,-6.2,100,5,5,244
2017-09-01T06:00:00.000000,2.5,0.0,1013.3,1.5,100,6,5,244
2017-09-01T07:00:00.000000,2.7,0.0,1013.8,30.3,100,7,5,244
2017-09-01T08:00:00.000000,2.0,0.0,1014.3,76.4,96,8,5,244
2017-09-01T09:00:00.000000,0.9,2.0,1014.7,200.6,86,9,5,244
2017-09-01T10:00:00.000000,1.2,20.0,1015.1,288.2,81,10,5,244
2017-09-01T11:00:00.000000,1.5,10.0,1015.5,284.9,80,11,5,244
2017-09-01T12:00:00.000000,1.4,0.0,1015.6,244.4,74,12,5,244
2017-09-01T13:00:00.000000,1.6,27.0,1015.5,441.9,63,13,5,244
2017-09-01T14:00:00.000000,1.0,39.0,1015.3,469.4,59,14,5,244
2017-09-01T15:00:00.000000,1.1,44.0,1015.3,401.6,58,15,5,244
2017-09-01T16:00:00.000000,1.5,55.0,1015.3,455.4,59,16,5,244
2017-09-01T17:00:00.000000,2.9,33.0,1015.7,196.8,69,17,5,244
2017-09-01T18:00:00.000000,2.5,32.0,1015.7,120.3,67,18,5,244
2017-09-01T19:00:00.000000,1.3,44.0,1016.3,62.6,78,19,5,244
2017-09-01T20:00:00.000000,1.4,0.0,1016.9,-5.6,90,20,5,244
2017-09-01T21:00:00.000000,2.5,0.0,1017.4,-7.7,93,21,5,244
2017-09-01T22:00:00.000000,2.3,0.0,1017.7,-7.3,93,22,5,244
2017-09-01T23:00:00.000000,1.6,0.0,1017.9,-7.4,96,23,5,244
2017-09-02T00:00:00.000000,1.4,0.0,1018.4,-7.4,96,0,6,245
2017-09-02T01:00:00.000000,1.3,0.0,1018.2,-7.8,93,1,6,245
2017-09-02T02:00:00.000000,2.4,0.0,1018.9,-8.3,91,2,6,245
2017-09-02T03:00:00.000000,2.5,0.0,1019.2,-7.8,91,3,6,245
2017-09-02T04:00:00.000000,2.2,0.0,1019.1,-7.4,90,4,6,245
2017-09-02T05:00:00.000000,2.3,0.0,1019.4,-7.5,90,5,6,245
2017-09-02T06:00:00.000000,1.0,0.0,1019.8,2.5,94,6,6,245
2017-09-02T07:00:00.000000,2.9,60.0,1019.8,93.4,78,7,6,245
2017-09-02T08:00:00.000000,4.5,60.0,1020.3,220.1,71,8,6,245
2017-09-02T09:00:00.000000,2.6,58.0,1020.4,285.1,72,9,6,245
2017-09-02T10:00:00.000000,3.8,60.0,1020.4,419.2,67,10,6,245
2017-09-02T11:00:00.000000,3.1,60.0,1020.3,550.4,62,11,6,245
2017-09-02T12:00:00.000000,3.5,59.0,1020.1,599.6,57,12,6,245
2017-09-02T13:00:00.000000,3.2,46.0,1020.1,501.9,57,13,6,245
2017-09-02T14:00:00.000000,3.7,2.0,1019.9,173.3,58,14,6,245
2017-09-02T15:00:00.000000,3.2,52.0,1019.4,484.6,51,15,6,245
2017-09-02T16:00:00.000000,4.4,54.0,1019.4,399.5,51,16,6,245
2017-09-02T17:00:00.000000,3.7,58.0,1019.5,303.8,54,17,6,245
2017-09-02T18:00:00.000000,3.0,33.0,1019.8,127.0,63,18,6,245
2017-09-02T19:00:00.000000,2.1,6.0,1020.0,30.5,69,19,6,245
2017-09-02T20:00:00.000000,3.4,0.0,1020.5,-4.0,75,20,6,245
2017-09-02T21:00:00.000000,2.5,0.0,1020.9,-7.5,79,21,6,245
2017-09-02T22:00:00.000000,3.1,0.0,1020.9,-7.2,84,22,6,245
2017-09-02T23:00:00.000000,2.4,0.0,1021.1,-7.4,85,23,6,245
2017-09-03T00:00:00.000000,2.3,0.0,1021.0,-7.3,88,0,7,246
2017-09-03T01:00:00.000000,2.6,0.0,1021.1,-7.7,87,1,7,246
2017-09-03T02:00:00.000000,0.7,0.0,1021.0,-8.0,92,2,7,246
2017-09-03T03:00:00.000000,2.0,0.0,1020.7,-7.0,83,3,7,246
2017-09-03T04:00:00.000000,2.9,0.0,1020.7,-7.3,82,4,7,246
2017-09-03T05:00:00.000000,2.5,0.0,1020.9,-7.1,82,5,7,246
2017-09-03T06:00:00.000000,1.4,0.0,1021.0,-3.0,85,6,7,246
2017-09-03T07:00:00.000000,2.6,0.0,1021.1,17.3,81,7,7,246
2017-09-03T08:00:00.000000,2.4,0.0,1020.8,102.8,77,8,7,246
2017-09-03T09:00:00.000000,2.9,5.0,1021.0,214.6,75,9,7,246
2017-09-03T10:00:00.000000,1.8,49.0,1020.7,363.2,67,10,7,246
2017-09-03T11:00:00.000000,2.0,39.0,1020.2,388.2,62,11,7,246
2017-09-03T12:00:00.000000,2.8,43.0,1020.0,495.6,50,12,7,246
2017-09-03T13:00:00.000000,3.1,21.0,1019.7,365.6,51,13,7,246
2017-09-03T14:00:00.000000,2.4,9.0,1019.0,221.6,50,14,7,246
2017-09-03T15:00:00.000000,4.3,32.0,1018.6,313.2,42,15,7,246
2017-09-03T16:00:00.000000,3.5,44.0,1018.8,334.7,43,16,7,246
2017-09-03T17:00:00.000000,2.1,58.0,1018.8,179.6,47,17,7,246
2017-09-03T18:00:00.000000,2.6,60.0,1018.8,187.7,49,18,7,246
2017-09-03T19:00:00.000000,2.6,36.0,1019.1,55.2,60,19,7,246
2017-09-03T20:00:00.000000,2.1,0.0,1019.4,-2.8,66,20,7,246
2017-09-03T21:00:00.000000,4.1,0.0,1019.6,-7.0,66,21,7,246
2017-09-03T22:00:00.000000,3.4,0.0,1020.1,-6.5,68,22,7,246
2017-09-03T23:00:00.000000,3.4,0.0,1020.2,-6.8,69,23,7,246
2017-09-04T00:00:00.000000,4.0,0.0,1020.0,-6.8,72,0,1,247
2017-09-04T01:00:00.000000,4.2,0.0,1019.8,-6.2,72,1,1,247
2017-09-04T02:00:00.000000,4.5,0.0,1019.6,-6.2,71,2,1,247
2017-09-04T03:00:00.000000,4.3,0.0,1019.6,-6.2,71,3,1,247
2017-09-04T04:00:00.000000,4.5,0.0,1019.3,-6.3,71,4,1,247
2017-09-04T05:00:00.000000,4.1,0.0,1019.3,-6.8,75,5,1,247
2017-09-04T06:00:00.000000,5.2,0.0,1019.3,-2.2,75,6,1,247
2017-09-04T07:00:00.000000,5.6,0.0,1019.4,15.1,76,7,1,247
2017-09-04T08:00:00.000000,5.5,0.0,1019.2,27.3,80,8,1,247
2017-09-04T09:00:00.000000,5.7,0.0,1018.9,48.8,80,9,1,247
2017-09-04T10:00:00.000000,5.8,0.0,1018.8,60.4,75,10,1,247
2017-09-04T11:00:00.000000,6.4,0.0,1018.8,89.0,70,11,1,247
2017-09-04T12:00:00.000000,5.6,0.0,1019.1,77.2,68,12,1,247
2017-09-04T13:00:00.000000,3.9,0.0,1019.7,50.3,74,13,1,247
2017-09-04T14:00:00.000000,4.3,0.0,1019.6,59.3,90,14,1,247
2017-09-04T15:00:00.000000,5.0,0.0,1019.6,63.7,94,15,1,247
2017-09-04T16:00:00.000000,5.4,0.0,1019.3,73.8,93,16,1,247
2017-09-04T17:00:00.000000,5.1,0.0,1019.2,77.4,91,17,1,247
2017-09-04T18:00:00.000000,3.8,0.0,1019.7,21.6,92,18,1,247
2017-09-04T19:00:00.000000,4.7,0.0,1019.6,-0.8,94,19,1,247
2017-09-04T20:00:00.000000,5.6,0.0,1019.7,-5.6,92,20,1,247
2017-09-04T21:00:00.000000,4.7,0.0,1019.7,-6.4,93,21,1,247
2017-09-04T22:00:00.000000,5.0,0.0,1019.8,-5.5,93,22,1,247
2017-09-04T23:00:00.000000,4.8,0.0,1019.9,-5.7,94,23,1,247
2017-09-05T00:00:00.000000,4.0,0.0,1019.7,-5.6,93,0,2,248
2017-09-05T01:00:00.000000,4.4,0.0,1019.9,-5.6,93,1,2,248
2017-09-05T02:00:00.000000,3.4,0.0,1019.4,-5.8,95,2,2,248
2017-09-05T03:00:00.000000,2.4,0.0,1019.4,-6.2,95,3,2,248
2017-09-05T04:00:00.000000,2.7,0.0,1019.0,-7.7,98,4,2,248
2017-09-05T05:00:00.000000,3.5,0.0,1019.0,-6.9,96,5,2,248
2017-09-05T06:00:00.000000,3.5,0.0,1019.1,-5.4,100,6,2,248
2017-09-05T07:00:00.000000,3.3,0.0,1018.8,3.1,96,7,2,248
2017-09-05T08:00:00.000000,3.2,0.0,1018.8,17.0,94,8,2,248
2017-09-05T09:00:00.000000,3.2,0.0,1018.8,25.0,96,9,2,248
2017-09-05T10:00:00.000000,2.9,0.0,1018.7,45.7,93,10,2,248
2017-09-05T11:00:00.000000,2.7,0.0,1018.6,42.3,99,11,2,248
2017-09-05T12:00:00.000000,2.0,0.0,1018.1,86.1,98,12,2,248
2017-09-05T13:00:00.000000,2.8,0.0,1017.8,79.5,96,13,2,248
2017-09-05T14:00:00.000000,1.9,0.0,1017.5,48.1,95,14,2,248
2017-09-05T15:00:00.000000,2.0,0.0,1017.3,15.9,98,15,2,248
2017-09-05T16:00:00.000000,2.1,0.0,1017.0,10.6,98,16,2,248
2017-09-05T17:00:00.000000,2.4,0.0,1016.6,9.3,98,17,2,248
2017-09-05T18:00:00.000000,1.8,0.0,1016.2,2.0,97,18,2,248
2017-09-05T19:00:00.000000,2.5,0.0,1015.7,-4.2,97,19,2,248
2017-09-05T20:00:00.000000,2.0,0.0,1015.4,-6.3,97,20,2,248
2017-09-05T21:00:00.000000,0.7,0.0,1015.1,-7.5,100,21,2,248
2017-09-05T22:00:00.000000,1.3,0.0,1014.7,-7.6,100,22,2,248
2017-09-05T23:00:00.000000,2.3,0.0,1014.4,-7.7,100,23,2,248
2017-09-06T00:00:00.000000,1.8,0.0,1013.9,-7.4,99,0,3,249
2017-09-06T01:00:00.000000,1.4,0.0,1013.4,-7.4,98,1,3,249
2017-09-06T02:00:00.000000,2.0,0.0,1012.9,-5.2,100,2,3,249
2017-09-06T03:00:00.000000,1.8,0.0,1012.5,-6.0,98,3,3,249
2017-09-06T04:00:00.000000,1.6,0.0,1012.1,-6.0,97,4,3,249
2017-09-06T05:00:00.000000,1.3,0.0,1011.8,-6.2,96,5,3,249
2017-09-06T06:00:00.000000,3.4,0.0,1011.2,-4.8,99,6,3,249
2017-09-06T07:00:00.000000,2.5,0.0,1011.2,3.3,100,7,3,249
2017-09-06T08:00:00.000000,2.8,0.0,1011.0,22.6,99,8,3,249
2017-09-06T09:00:00.000000,3.1,0.0,1010.9,38.0,97,9,3,249
2017-09-06T10:00:00.000000,3.1,0.0,1010.8,52.6,98,10,3,249
2017-09-06T11:00:00.000000,3.3,0.0,1010.5,55.6,99,11,3,249
2017-09-06T12:00:00.000000,3.1,0.0,1010.2,68.9,100,12,3,249
2017-09-06T13:00:00.000000,3.9,0.0,1010.0,68.9,99,13,3,249
2017-09-06T14:00:00.000000,3.7,0.0,1009.8,53.9,99,14,3,249
2017-09-06T15:00:00.000000,4.3,0.0,1009.6,31.4,96,15,3,249
2017-09-06T16:00:00.000000,3.1,0.0,1009.6,22.9,99,16,3,249
2017-09-06T17:00:00.000000,3.6,0.0,1009.6,12.8,99,17,3,249
2017-09-06T18:00:00.000000,3.7,0.0,1009.9,4.3,97,18,3,249
2017-09-06T19:00:00.000000,3.9,0.0,1010.3,0.2,97,19,3,249
2017-09-06T20:00:00.000000,3.4,0.0,1010.6,-3.8,97,20,3,249
2017-09-06T21:00:00.000000,3.4,0.0,1011.0,-4.0,98,21,3,249
2017-09-06T22:00:00.000000,3.7,0.0,1011.1,-3.8,99,22,3,249
2017-09-06T23:00:00.000000,3.5,0.0,1011.2,-3.9,98,23,3,249
2017-09-07T00:00:00.000000,2.4,0.0,1011.3,-4.5,100,0,4,250
2017-09-07T01:00:00.000000,3.1,0.0,1011.4,-4.7,96,1,4,250
2017-09-07T02:00:00.000000,2.8,0.0,1011.5,-5.8,94,2,4,250
2017-09-07T03:00:00.000000,2.9,0.0,1011.4,-6.1,90,3,4,250
2017-09-07T04:00:00.000000,2.5,0.0,1011.5,-6.7,94,4,4,250
2017-09-07T05:00:00.000000,3.4,0.0,1011.4,-6.3,94,5,4,250
2017-09-07T06:00:00.000000,2.7,0.0,1011.4,-1.7,96,6,4,250
2017-09-07T07:00:00.000000,3.0,0.0,1011.5,16.9,94,7,4,250
2017-09-07T08:00:00.000000,2.5,0.0,1011.5,46.3,89,8,4,250
2017-09-07T09:00:00.000000,2.3,0.0,1011.4,113.5,85,9,4,250
2017-09-07T10:00:00.000000,2.4,0.0,1011.4,224.9,78,10,4,250
2017-09-07T11:00:00.000000,2.9,0.0,1011.1,209.6,79,11,4,250
2017-09-07T12:00:00.000000,2.1,0.0,1010.8,211.6,74,12,4,250
2017-09-07T13:00:00.000000,2.4,0.0,1010.3,201.5,72,13,4,250
2017-09-07T14:00:00.000000,2.5,0.0,1009.9,217.6,73,14,4,250
2017-09-07T15:00:00.000000,3.1,0.0,1009.5,214.3,68,15,4,250
2017-09-07T16:00:00.000000,2.2,0.0,1009.3,114.2,72,16,4,250
2017-09-07T17:00:00.000000,2.5,0.0,1008.9,48.4,72,17,4,250
2017-09-07T18:00:00.000000,2.0,0.0,1008.6,31.2,74,18,4,250
2017-09-07T19:00:00.000000,1.6,0.0,1008.4,11.3,78,19,4,250
2017-09-07T20:00:00.000000,2.5,0.0,1008.2,-6.8,86,20,4,250
2017-09-07T21:00:00.000000,2.5,0.0,1007.9,-6.8,87,21,4,250
2017-09-07T22:00:00.000000,2.4,0.0,1007.4,-6.4,88,22,4,250
2017-09-07T23:00:00.000000,3.0,0.0,1006.8,-6.2,88,23,4,250
2017-09-08T00:00:00.000000,3.5,0.0,1006.1,-6.3,88,0,5,251
2017-09-08T01:00:00.000000,2.5,0.0,1005.6,-6.2,90,1,5,251
2017-09-08T02:00:00.000000,2.7,0.0,1005.0,-6.5,90,2,5,251
2017-09-08T03:00:00.000000,3.1,0.0,1004.4,-6.8,90,3,5,251
2017-09-08T04:00:00.000000,2.5,0.0,1003.6,-6.2,91,4,5,251
2017-09-08T05:00:00.000000,2.5,0.0,1003.0,-6.6,91,5,5,251
2017-09-08T06:00:00.000000,4.0,0.0,1002.6,3.5,91,6,5,251
2017-09-08T07:00:00.000000,3.1,0.0,1002.4,26.3,89,7,5,251
2017-09-08T08:00:00.000000,2.2,0.0,1001.8,57.3,86,8,5,251
2017-09-08T09:00:00.000000,2.5,0.0,1001.3,106.5,80,9,5,251
2017-09-08T10:00:00.000000,2.3,0.0,1000.8,130.9,79,10,5,251
2017-09-08T11:00:00.000000,2.6,0.0,1000.1,167.3,75,11,5,251
2017-09-08T12:00:00.000000,2.9,0.0,999.2,259.5,75,12,5,251
2017-09-08T13:00:00.000000,2.7,0.0,998.8,165.2,68,13,5,251
2017-09-08T14:00:00.000000,3.6,0.0,998.4,68.0,68,14,5,251
2017-09-08T15:00:00.000000,3.4,0.0,997.9,87.1,72,15,5,251
2017-09-08T16:00:00.000000,4.6,0.0,997.2,95.5,74,16,5,251
2017-09-08T17:00:00.000000,4.1,0.0,996.6,91.8,74,17,5,251
2017-09-08T18:00:00.000000,3.4,0.0,996.3,30.8,73,18,5,251
2017-09-08T19:00:00.000000,3.4,0.0,995.9,2.0,76,19,5,251
2017-09-08T20:00:00.000000,4.1,0.0,995.5,-6.6,78,20,5,251
2017-09-08T21:00:00.000000,4.4,0.0,994.9,-6.2,77,21,5,251
2017-09-08T22:00:00.000000,5.2,0.0,994.3,-7.2,83,22,5,251
2017-09-08T23:00:00.000000,5.2,0.0,993.8,-6.6,90,23,5,251
2017-09-09T00:00:00.000000,5.2,0.0,993.3,-5.0,96,0,6,252
2017-09-09T01:00:00.000000,6.0,0.0,992.9,-4.7,98,1,6,252
2017-09-09T02:00:00.000000,4.5,0.0,992.5,-3.9,98,2,6,252
2017-09-09T03:00:00.000000,4.6,0.0,992.3,-3.9,98,3,6,252
2017-09-09T04:00:00.000000,3.8,0.0,992.4,-4.6,99,4,6,252
2017-09-09T05:00:00.000000,2.2,0.0,992.4,-6.5,98,5,6,252
2017-09-09T06:00:00.000000,4.3,0.0,992.5,-3.5,97,6,6,252
2017-09-09T07:00:00.000000,3.3,0.0,993.0,16.9,98,7,6,252
2017-09-09T08:00:00.000000,3.2,0.0,993.2,33.2,100,8,6,252
2017-09-09T09:00:00.000000,2.4,0.0,993.7,70.5,97,9,6,252
2017-09-09T10:00:00.000000,1.8,0.0,994.0,64.0,96,10,6,252
2017-09-09T11:00:00.000000,2.5,0.0,994.1,176.6,94,11,6,252
2017-09-09T12:00:00.000000,0.6,0.0,994.4,110.6,99,12,6,252
2017-09-09T13:00:00.000000,1.3,0.0,994.4,222.7,91,13,6,252
2017-09-09T14:00:00.000000,1.7,7.0,994.5,302.2,88,14,6,252
2017-09-09T15:00:00.000000,1.9,1.0,994.5,111.9,93,15,6,252
2017-09-09T16:00:00.000000,1.6,0.0,994.5,39.1,100,16,6,252
2017-09-09T17:00:00.000000,2.6,0.0,994.8,65.9,96,17,6,252
2017-09-09T18:00:00.000000,2.5,1.0,994.5,43.4,99,18,6,252
2017-09-09T19:00:00.000000,2.9,0.0,994.3,7.0,100,19,6,252
2017-09-09T20:00:00.000000,3.1,0.0,994.1,-5.6,98,20,6,252
2017-09-09T21:00:00.000000,2.7,0.0,994.1,-5.4,99,21,6,252
2017-09-09T22:00:00.000000,0.7,0.0,994.1,-6.6,100,22,6,252
2017-09-09T23:00:00.000000,0.3,0.0,994.0,-7.8,100,23,6,252
2017-09-10T00:00:00.000000,0.8,0.0,994.0,-8.1,100,0,7,253
2017-09-10T01:00:00.000000,1.2,0.0,994.0,-6.9,100,1,7,253
2017-09-10T02:00:00.000000,0.3,0.0,994.1,-7.6,100,2,7,253
2017-09-10T03:00:00.000000,0.4,0.0,994.1,-6.9,100,3,7,253
2017-09-10T04:00:00.000000,0.7,0.0,994.1,-7.4,100,4,7,253
2017-09-10T05:00:00.000000,0.7,0.0,994.2,-7.2,100,5,7,253
2017-09-10T06:00:00.000000,0.0,0.0,993.9,-4.5,100,6,7,253
2017-09-10T07:00:00.000000,1.9,0.0,994.1,14.5,100,7,7,253
2017-09-10T08:00:00.000000,1.6,0.0,993.9,55.8,100,8,7,253
2017-09-10T09:00:00.000000,1.9,1.0,994.0,96.6,100,9,7,253
2017-09-10T10:00:00.000000,1.7,5.0,994.0,222.8,88,10,7,253
2017-09-10T11:00:00.000000,1.2,15.0,993.7,309.7,86,11,7,253
2017-09-10T12:00:00.000000,3.9,50.0,993.6,485.4,72,12,7,253
2017-09-10T13:00:00.000000,5.1,4.0,993.4,269.2,69,13,7,253
2017-09-10T14:00:00.000000,4.6,0.0,993.3,145.6,77,14,7,253
2017-09-10T15:00:00.000000,2.1,1.0,993.7,101.5,97,15,7,253
2017-09-10T16:00:00.000000,1.7,27.0,993.1,252.1,91,16,7,253
2017-09-10T17:00:00.000000,3.1,1.0,993.1,84.4,91,17,7,253
2017-09-10T18:00:00.000000,3.5,0.0,992.8,41.4,93,18,7,253
2017-09-10T19:00:00.000000,3.2,0.0,992.9,10.8,94,19,7,253
2017-09-10T20:00:00.000000,3.5,0.0,992.7,-5.5,94,20,7,253
2017-09-10T21:00:00.000000,2.9,0.0,993.0,-5.6,99,21,7,253
2017-09-10T22:00:00.000000,2.7,0.0,992.9,-4.6,100,22,7,253
2017-09-10T23:00:00.000000,3.2,0.0,992.8,-5.5,100,23,7,253
2017-09-11T00:00:00.000000,2.4,0.0,992.7,-6.4,99,0,1,254
2017-09-11T01:00:00.000000,1.5,0.0,992.3,-6.6,100,1,1,254
2017-09-11T02:00:00.000000,1.6,0.0,992.1,-5.4,100,2,1,254
2017-09-11T03:00:00.000000,3.0,0.0,991.7,-3.9,100,3,1,254
2017-09-11T04:00:00.000000,2.2,0.0,991.5,-4.4,100,4,1,254
2017-09-11T05:00:00.000000,2.7,0.0,990.9,-5.3,100,5,1,254
2017-09-11T06:00:00.000000,3.3,0.0,990.6,-3.8,98,6,1,254
2017-09-11T07:00:00.000000,3.3,0.0,990.6,5.8,96,7,1,254
2017-09-11T08:00:00.000000,4.9,0.0,990.1,24.2,93,8,1,254
2017-09-11T09:00:00.000000,4.6,0.0,990.0,19.7,90,9,1,254
2017-09-11T10:00:00.000000,3.5,0.0,989.7,21.5,94,10,1,254
2017-09-11T11:00:00.000000,4.4,0.0,989.3,32.9,94,11,1,254
2017-09-11T12:00:00.000000,5.1,0.0,989.2,46.2,95,12,1,254
2017-09-11T13:00:00.000000,3.8,0.0,989.5,100.1,96,13,1,254
2017-09-11T14:00:00.000000,3.5,0.0,989.6,36.8,100,14,1,254
2017-09-11T15:00:00.000000,3.8,0.0,989.5,34.4,100,15,1,254
2017-09-11T16:00:00.000000,3.5,0.0,989.7,101.9,95,16,1,254
2017-09-11T17:00:00.000000,3.3,0.0,989.8,36.5,96,17,1,254
2017-09-11T18:00:00.000000,3.0,7.0,989.9,48.6,98,18,1,254
2017-09-11T19:00:00.000000,2.4,0.0,990.6,2.2,96,19,1,254
2017-09-11T20:00:00.000000,2.3,0.0,991.0,-6.2,100,20,1,254
2017-09-11T21:00:00.000000,1.7,0.0,991.2,-6.0,100,21,1,254
2017-09-11T22:00:00.000000,1.7,0.0,991.0,-5.8,99,22,1,254
2017-09-11T23:00:00.000000,3.2,0.0,991.0,-6.5,98,23,1,254
2017-09-12T00:00:00.000000,1.0,0.0,990.6,-6.8,97,0,2,255
2017-09-12T01:00:00.000000,2.7,0.0,990.3,-6.9,96,1,2,255
2017-09-12T02:00:00.000000,2.9,0.0,990.0,-5.6,97,2,2,255
2017-09-12T03:00:00.000000,1.7,0.0,989.7,-5.5,94,3,2,255
2017-09-12T04:00:00.000000,2.9,0.0,989.3,-5.2,96,4,2,255
2017-09-12T05:00:00.000000,2.1,0.0,988.6,-3.9,98,5,2,255
2017-09-12T06:00:00.000000,3.1,0.0,988.4,-4.1,99,6,2,255
2017-09-12T07:00:00.000000,3.0,0.0,988.4,32.4,100,7,2,255
2017-09-12T08:00:00.000000,3.2,0.0,988.4,14.8,100,8,2,255
2017-09-12T09:00:00.000000,2.4,0.0,988.6,64.8,98,9,2,255
2017-09-12T10:00:00.000000,0.8,6.0,988.8,123.9,100,10,2,255
2017-09-12T11:00:00.000000,3.8,16.0,989.4,216.4,93,11,2,255
2017-09-12T12:00:00.000000,4.9,9.0,989.8,299.6,86,12,2,255
2017-09-12T13:00:00.000000,4.5,22.0,990.0,344.4,79,13,2,255
2017-09-12T14:00:00.000000,6.0,16.0,989.9,275.3,82,14,2,255
2017-09-12T15:00:00.000000,5.7,36.0,989.9,366.9,80,15,2,255
2017-09-12T16:00:00.000000,5.2,39.0,989.9,283.2,83,16,2,255
2017-09-12T17:00:00.000000,5.8,0.0,990.2,74.6,84,17,2,255
2017-09-12T18:00:00.000000,5.0,0.0,990.1,36.5,85,18,2,255
2017-09-12T19:00:00.000000,3.2,0.0,990.4,-1.8,90,19,2,255
2017-09-12T20:00:00.000000,3.6,0.0,990.8,-5.9,95,20,2,255
2017-09-12T21:00:00.000000,3.5,0.0,991.0,-5.8,91,21,2,255
2017-09-12T22:00:00.000000,3.2,0.0,991.4,-5.8,87,22,2,255
2017-09-12T23:00:00.000000,2.8,0.0,991.5,-6.3,91,23,2,255
2017-09-13T00:00:00.000000,2.3,0.0,991.7,-6.6,94,0,3,256
2017-09-13T01:00:00.000000,3.2,0.0,991.6,-6.3,94,1,3,256
2017-09-13T02:00:00.000000,1.9,0.0,991.5,-6.4,97,2,3,256
2017-09-13T03:00:00.000000,2.2,0.0,991.5,-6.8,100,3,3,256
2017-09-13T04:00:00.000000,1.3,0.0,991.5,-6.7,100,4,3,256
2017-09-13T05:00:00.000000,1.8,0.0,991.3,-6.4,100,5,3,256
2017-09-13T06:00:00.000000,1.0,0.0,991.2,-3.8,99,6,3,256
2017-09-13T07:00:00.000000,1.3,0.0,991.2,15.5,99,7,3,256
2017-09-13T08:00:00.000000,1.0,0.0,990.9,42.1,97,8,3,256
2017-09-13T09:00:00.000000,0.7,0.0,991.0,83.0,93,9,3,256
2017-09-13T10:00:00.000000,1.4,6.0,990.8,183.2,87,10,3,256
2017-09-13T11:00:00.000000,0.6,28.0,990.3,374.1,78,11,3,256
2017-09-13T12:00:00.000000,2.6,55.0,989.8,550.8,65,12,3,256
2017-09-13T13:00:00.000000,3.0,56.0,989.4,501.4,62,13,3,256
2017-09-13T14:00:00.000000,2.3,47.0,989.0,346.5,62,14,3,256
2017-09-13T15:00:00.000000,2.2,60.0,988.4,421.1,60,15,3,256
2017-09-13T16:00:00.000000,0.9,60.0,987.9,286.6,63,16,3,256
2017-09-13T17:00:00.000000,3.0,12.0,988.1,61.8,95,17,3,256
2017-09-13T18:00:00.000000,2.1,0.0,987.7,12.6,93,18,3,256
2017-09-13T19:00:00.000000,2.6,0.0,987.5,2.4,94,19,3,256
2017-09-13T20:00:00.000000,2.8,0.0,987.5,-5.5,97,20,3,256
2017-09-13T21:00:00.000000,1.7,0.0,987.5,-6.2,97,21,3,256
2017-09-13T22:00:00.000000,3.0,0.0,987.5,-6.2,93,22,3,256
2017-09-13T23:00:00.000000,3.1,0.0,987.6,-6.2,93,23,3,256
2017-09-14T00:00:00.000000,3.1,0.0,987.5,-6.9,95,0,4,257
2017-09-14T01:00:00.000000,2.0,0.0,987.6,-7.0,94,1,4,257
2017-09-14T02:00:00.000000,0.7,0.0,987.6,-7.1,97,2,4,257
2017-09-14T03:00:00.000000,0.8,0.0,987.7,-7.2,94,3,4,257
2017-09-14T04:00:00.000000,0.5,0.0,987.9,-7.5,98,4,4,257
2017-09-14T05:00:00.000000,3.0,0.0,988.0,-8.0,96,5,4,257
2017-09-14T06:00:00.000000,0.9,0.0,988.2,-5.1,97,6,4,257
2017-09-14T07:00:00.000000,0.3,0.0,988.5,23.9,97,7,4,257
2017-09-14T08:00:00.000000,0.8,5.0,988.7,89.9,86,8,4,257
2017-09-14T09:00:00.000000,3.2,29.0,989.2,194.0,78,9,4,257
2017-09-14T10:00:00.000000,3.2,57.0,989.6,380.8,72,10,4,257
